SongNumber,Title,ArtistID,Year, Hotness,Duration,Tempo,AlbumID
6014,The Croppy Boy,AREW1KO1187B98E42E,2001,0.252316557,283.55873,142.612,785419
6015,It's Good To Know Jesus,ARIKE5O1187B997E73,2003,0.505751038,221.90975,116.49,247408
6016,South Bound Water,ARDNQ0R1187B9BA1EF,0,0,189.98812,86.761,100970
6017,Tripping Billies,ARQXC7V1187FB4DA9E,1993,-1,289.09669,125.159,489574
6018,Valerie,ARWD25M1187FB4C563,2007,0.78289886,229.85098,96.224,229040
6019,O For a Thousand Tongues,AR7ZKHQ1187B98DD73,0,0,202.55302,105.364,575327
6020,The Very Conscious,ARMTTWG11F4C83E6AE,0,0,720.53506,60.641,530717
6021,November Has Come,ARAXU5Z1187B98FECD,2005,0.814431712,160.96608,84.141,277069
6022,Things You Do To Me,AR4TLW81187B99683D,2000,-1,256.62649,137.765,519688
6023,It Ain't What It Seems,ARYCP7D1187B99516B,0,0.334706549,225.20118,138.966,611929
6024,Given Up (Album Version),ARQUMH41187B9AF699,2007,0.586924698,189.28281,100.073,85606
6025,Back A Yard,AR0BLA51187FB4E6CD,1979,-1,266.81424,121.713,637374
6026,1er Gaou,ARWAVUU1269FB34A47,0,-1,287.34649,120.693,257615
6027,I'mma Break It Down,AR0D6EL1187B9AF46B,1988,-1,208.32608,115.692,14549
6028,Ja Nun Hons Pris,ARIZODP1187B9AD272,2002,0.43483809,35.65669,82.568,27384
6029,Je suis le passeur du printemps,ARGKPBC1187B9ADF8E,0,-1,144.19546,140.741,802838
6030,Chumpman Blues,ARGMCPU1241B9C4C34,0,0,175.04608,180.381,181942
6031,Bull Dog,ARAJPHH1187FB5566A,1964,-1,157.85751,93.413,200695
6032,My M.B. Thang,ARIRBN91187FB4523C,0,-1,399.93424,161.272,702413
6033,Como Nuestro Amor No Hay Dos,ARZ3U0K1187B999BF4,2008,0.623037476,207.82975,216.023,214908
6034,Russian Doll,ARE54I01187FB3AE3D,0,-1,273.10975,131.955,326227
6035,I Can't Believe That You're In Love With Me (Digitally Remastered 95),ARISAXH1187B98E679,0,0,140.56444,125.073,394181
6036,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),AR5MK521187B98E0B8,1983,0,273.84118,96.859,40468
6037,Big Legged Woman,AR63RWN1187FB3E89A,1998,0.265861049,278.38649,117.981,369461
6038,Forrֳ³ Praieiro,AR3N2H11187B98AFBA,0,-1,202.78812,143.311,536498
6039,Pick Me Up On Your Way Down - Original,ARUDY181187B9B5F49,0,-1,152.73751,144.265,469688
6040,Schauet Her!,ARE08BN1187B98FCA3,1983,0,34.32444,121.834,711509
6041,Shenandoah,AR3DLBB1187B98F3DF,1967,0.49749834,201.27302,104.068,286475
6042,Ich bleib so wie ich bin,ARI6CSW1187B9AF09A,2007,0.270775999,215.92771,126.693,385499
6043,Beloki,ARH42KA11C8A416880,0,-1,238.05342,70.229,759531
6044,Brightess night,AR051KA1187B98B2FF,0,-1,256.07791,90.006,288450
6045,Dunn's Revenge,ARLTW641187B9B6D3C,0,0,123.76771,134.56,188215
6046,My Own Way,AREEJJK1187FB56DC7,0,-1,208.50893,97.015,530067
6047,Y.O.U. (Album Version),ARJ6GR01187B98D64D,0,0,214.12526,125.022,803636
6048,The Interrogation,ARLTW641187B9B6D3C,0,0,73.50812,161.665,188215
6049,It's Four In The Morning,ARKBTPV1187FB38A79,1986,-1,159.79057,141.772,628277
6050,Joy to the World,AR358YS1187FB44A29,0,0,97.69751,106.317,581460
6051,Cuatro Estrofas,AREN7YO1187B9A475C,1994,-1,263.18322,122.072,216601
6052,Le Chat du Cafֳ© des Artistes,ARL635X1187B990092,2009,0.859634684,241.65832,150.256,705593
6053,Background Music: The Greatest Ever Punk Sing-Along! (Live),ARXEH1P1187FB378A3,0,-1,266.57914,104.521,220772
6054,Song Without End,ARJRIM91187FB3EF9A,2004,-1,324.51873,91.405,258463
6055,Show Me (Acoustic Version),ARAIABB1187B9AC6E2,0,0.56162759,117.78567,119.772,135638
6056,6TH Avenue Nightmare,ARGFFA01187B9A2D11,2005,-1,159.89506,200.877,105003
6057,Give It Up Or Let Me Go,AR11YQ81187FB3C654,1998,0.723904335,296.30649,103.863,281472
6058,Climax (Instrumental Mix),AR0WGXC1187B9AAC99,0,0.327736683,200.61995,95.599,715113
6059,BOMB SQUAD,ARQHJLT11F50C4C101,0,0.266955186,191.11138,109.614,166277
6060,Supermassive Black Hole (Album Version),ARR3ONV1187B9A2F59,0,0.760347781,209.34485,120.01,36469
6061,Theme From the Victors,AR0G47L1187B98CC6D,0,-1,142.65424,95.611,582102
6062,Na Primeira Manhֳ£,AR4EVIX1187B993DE9,1997,-1,162.84689,121.988,513706
6063,O.T. (Skit),ARMB95F1187B9B5B93,2004,-1,24.73751,215,93013
6064,Wildflower,ARDVZTE1187FB5A0A1,2005,0.627073796,253.83138,93.044,16711
6065,Change Your Mind,AR6G29T1187B9A99F9,0,-1,239.12444,119.961,493686
6066,Wartime Blues,ARE36MM1187B991E50,1927,-1,185.41669,162.496,597464
6067,Only You,ARPAL0H1187B990A8E,1997,0,175.12444,137.476,369221
6068,La Fruta Bomba,ARHEQ501187FB4F898,2000,-1,242.75546,84.751,236556
6069,Dolores,ARXGICZ1187FB444DD,0,-1,194.84689,71.27,768418
6070,World Destruction (2005 Digital Remaster),AR211WC1187FB52425,0,0.229144104,233.63873,92.499,596806
6071,Alma De Metal,AR6IJJ41187B98C872,1999,0.262308997,216.31955,100.252,158342
6072,Beautiful Lies,AR0GGKI1187FB391D5,0,-1,317.962,153.942,789426
6073,Danny's All-Star Joint (LP Version),ARXPE571187FB4AFD0,1979,0.602761783,246.62159,143.497,113780
6074,From the Gardner Meditations: African Tarantella,AR6MIU31187B994603,2006,0.278459179,538.27873,70.875,45508
6075,Werther - Lyric Drama in four Acts/Act III/Toute mon ֳ¢me est lֳ ,ARUKJUP12086C14589,0,-1,333.92281,158.715,295123
6076,Miesten tֳ₪hden,ARVESGN1187FB3E10C,1994,-1,162.14159,93.657,217222
6077,Song For Paul,ARLBNAC1187FB47151,2007,0.38293509,164.0224,80.012,422276
6078,Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version),ARSE5NP1187B9B98AB,2005,-1,259.70893,124.734,138186
6079,Thrill Me,AR198711187B9AD09F,1991,0.721142987,303.96036,93.975,335915
6080,Covered (The Beauty Of Simplicity Album Version),AR1E4V11187B99F400,0,0.27490701,197.98159,84.951,64378
6081,Charly (Trip Into Drum And Bass Version) (Remastered),AR4L4WQ1187FB51996,0,0.6331307,312.86812,96.732,279573
6082,I'd Rather Have Jesus,AR88F5X1187FB3EA17,1965,0.270775999,161.48853,79.181,145221
6083,Toby,ARUEYGC1187FB3D94B,1974,-1,170.70975,149.394,363581
6084,Yearning Just For You,AR9OLFX1187B9A5762,0,-1,160.26077,88.301,106282
6085,Canciֳ³n De Tֳ­teres,ARFILWJ1187B9ADDBF,0,-1,114.80771,111.104,509775
6086,Don't Know How To Be,AR1U3BY1187B9B136F,1995,0.561428518,215.40526,169.966,500966
6087,Merry-Go-Runaround,ARK0TRD1187FB3BDE5,2003,-1,147.722,133.325,378613
6088,Sincerely,ARAVPU21187B993957,0,-1,148.16608,98.442,582067
6089,Althea Cooley,ARENLSD1241B9C71B9,0,-1,27.6371,118.668,225374
6090,I'm Back,ARTH9041187FB43E1F,2000,0.811707531,312.2673,180.168,14302
6091,ONE WAY LOVE,AROLMXS1241B9C6915,0,-1,276.13995,152.988,359463
6092,Devil's Daughter,ARSPQ0H1187B999944,1988,0.463489662,262.97424,80.031,70808
6093,Tabernacle Song,ARUAOGE1187B9B3D50,2009,0.661445223,195.47383,103.776,381182
6094,Anfang Vom Ende,ARGDY4Y1187B9A334F,2003,0.215080319,60.55138,96.264,714373
6095,Forgive Me (High Key-Premiere Performance Plus),ARID75M1187B9B8341,0,-1,211.722,99.619,630453
6096,I'll Pray For You,ARR575U1187B98FB97,0,0,255.26812,82.487,600586
6097,El Mar No Cesa (Live),AR3SPD91187B9B63E3,1991,0.493887576,198.89587,159.483,159226
6098,I'm Gonna Take My Time,ARQDHPO1187B9A9F7C,0,-1,259.83955,163.902,601945
6099,Amaze,ARD3ICK1187B9A56C9,0,-1,215.24853,159.96,573739
6100,2 Fists Full Of Nothing,ARHLYXD11F50C4B49E,0,-1,289.01832,135.233,511381
6101,"(You're) Timeless To Me (Hairspray"")""",ARCACMY11C8A42C870,0,0.53066303,287.16363,128.685,181378
6102,In My Heart,ARJRIM91187FB3EF9A,2004,0,338.96444,85.558,258463
6103,Collides With Beauty,AR219DK1187FB4CEFC,2004,0.739737283,349.04771,136.967,58666
6104,Cien Anos,AROF4LP1187FB41C51,0,0.327736683,190.35383,90.602,301027
6105,Dig Up Her Bones,ARA1UU51187FB5A70B,1997,0.774854127,181.21098,111.153,47597
6106,A Little Of You,ARDGB6U1187FB3AD07,1986,0.485122364,236.61669,111.122,278992
6107,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,AROCBZZ11E2835D652,1968,0,248.24118,77.09,823329
6108,One Year_ Six Months,AR048JZ1187B9AEB85,2003,0.732428073,208.79628,89.896,26414
6109,Song For Stephin Merritt,AR1SYBE1187B992798,0,0.288481643,193.17506,69.167,763854
6110,Cai dentro,ARJJPQP1241B9CA062,0,0,253.43955,143.86,338629
6111,My Funny Valentine,ARFAGIR1187B997EA1,1996,-1,204.61669,67.6,367892
6112,Mis calles de arena,ARIQD5J1187B98D8DC,0,-1,241.68444,169.981,725858
6113,Kathleen's Song / Ray Lynch,ARNUIBF1187FB4A28F,1984,0.660381133,250.22649,139.944,462166
6114,Trows Kind,ARJ438T1187B9AD503,2006,0.581011942,357.45914,200.036,271147
6115,Change Clothes,ARLGIX31187B9AE9A0,2003,-1,259.05587,104.123,565125
6116,Ascendant,AR7U5BZ1187B997FFC,2008,0.570115086,270.21016,229.864,586353
6117,Smith & Wesson,ARNWJEE1187B98DB44,0,0,246.17751,96.904,632888
6118,Bring Out Your Dead,ARUL0VB1187B9A01AA,2002,0.600274216,217.93914,92.608,89152
6119,Vietnamese Baby,ARS1OWB1187B99EEAD,1973,-1,234.84036,84.058,767858
6120,Angry Chair,ARSW5F51187FB4CFC9,1992,-1,262.47791,111.239,289266
6121,Nadal De Luintra,ARYQQY31187B9ABBE1,2000,0,242.62485,99.546,791245
6122,Que Ves Por Tu Ventana,ARGRTPZ1257509D28A,0,-1,218.22649,121.9,603735
6123,Talking During Sex (LP Version),AR79TB51187B9966E2,0,0,202.78812,61.863,128983
6124,The Modern Rome Burning,ARUSOMY1187FB4D3B4,2008,0.626908585,299.80689,178.804,215773
6125,Spawn (Again),ARIH5GU1187FB4C958,0,0.419674279,207.56853,138.385,310269
6126,Life is Love,ARIBJIS11C8A414F70,0,0.462643183,396.7473,126.012,120908
6127,Prospection,AR7OEB71187B995A17,0,-1,298.73587,65.919,417769
6128,Neglected,ARM9D241187FB4DB7D,0,-1,225.09669,133.857,272680
6129,Chase The Light,AR18SS11187FB4852B,2006,0.533370878,233.22077,154.998,288245
6130,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),ARD0FN11187B9B25CD,0,-1,124.9171,71.356,149611
6131,Good Texan,AR32ETX1187B9A792F,1990,0.756068011,262.29506,142.372,282026
6132,Dontchaletmecatchya,ARF9Z4Q1187FB5B40B,0,0,186.30485,192.831,730449
6133,Soul of Ethiopia,ARXHFWE1187FB410A9,2009,0.505487343,110.57587,128.116,674068
6134,Louie Louie,ARRBT8X1187FB3D242,0,0.265861049,143.98649,154.072,478359
6135,This Ain't A Love Song,ARDVZTE1187FB5A0A1,1995,-1,432.97914,91.775,814897
6136,A.C.A.B. (Bumper Sessions),ARQUFQK11F4C83C0D8,0,-1,89.44281,140.52,610729
6137,Tenderly,AREDBBQ1187B98AFF5,0,-1,171.65016,130.598,211700
6138,Copacabana,AR3N2H11187B98AFBA,0,-1,137.482,148.046,369470
6139,No Good In Goodbye,ARZXLZD11E2835CEA7,2007,0.490904201,229.8771,87.712,310772
6140,NOT IN LOVE,AR0J0OD1187FB3AFB5,0,0.396700138,218.95791,95.33,164453
6141,Are You There (With Another Girl),ARZ8KO81187B9B1B7C,1967,-1,175.882,115.756,15426
6142,The Stranger,ARBM57Q1187B9AF97C,2003,0.401502463,231.57506,186.138,291752
6143,Nanֳ£,ARUI2ZJ1187FB3ACA5,1962,-1,212.13995,97.34,280752
6144,Intro,ARUEYGC1187FB3D94B,0,-1,251.27138,138.501,233023
6145,Tappin' Out (LP Version),ARE8HA81187B99A95F,0,-1,199.8624,155.193,610555
6146,I Wanna Be Where You Are,ARXPPEY1187FB51DF4,1972,-1,182.7522,207.544,562561
6147,Remember (Walkin' In the Sand),ARAJPHH1187FB5566A,1964,-1,136.01914,65.771,804859
6148,Dirty Ol' Town,ARW1BRR1187B996332,0,-1,148.87138,124.311,651127
6149,Night on William Street,ARJ4B7V1187FB4CB90,0,-1,202.762,97.997,702774
6150,Epilogue,ARV1RMI1187FB48F94,0,-1,109.92281,110.06,573496
6151,Do Or Die,ARJFZRE11F4C8469F6,0,-1,240.22159,160.018,503590
6152,Hey Jamalo ((Def Mix)),ARELFAE1187FB40D0A,0,0,433.42322,115.533,475840
6153,Someday,ARKSZW81187B9B695D,1990,-1,236.5122,111.755,521308
6154,Earrings on the Table,ARUAKAN1187FB48204,1992,-1,100.23138,128.666,653775
6155,Imaginary Gangsters,ARJRRJZ11F50C47E95,0,-1,137.79546,103.948,804501
6156,Never After,AR9M9XY1187B98B2F8,0,0.548312704,385.25342,93.346,794627
6157,Prֳ₪natalabhֳ₪rtung,AR4BJFD1187FB43082,2004,-1,182.04689,115.024,303611
6158,Today,AROGO6K1187B992A39,0,0.21282923,285.88363,130.023,461562
6159,Give It,AR0IVSA1187FB4F069,1992,-1,257.54077,144.974,345062
6160,Vem_ Vem,ARTP2PK1187B98FECA,0,-1,173.29587,108.919,141894
6161,Radiation Blues,AR2BG0R1187FB398C3,2007,0.551651693,150.15138,91.357,371292
6162,Ai Hen Jian Dan,ARGP7WY1187FB45464,0,-1,268.48608,108.24,158543
6163,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),AR5MK521187B98E0B8,2009,0.215080319,354.19383,135.57,203711
6164,Would You Like,ARWXIVG1187B9B17C5,2008,-1,285.17832,120.099,262798
6165,Vibrators,ARYF20K1187B9B76BD,2009,-1,330.16118,86.353,679314
6166,Quitxalla,ARQDYV0119B866800F,2003,0.299877488,228.23138,111.995,137257
6167,Tant Que L'on S'aimera,ARG4K2W1187B99EA5D,0,0.345802234,147.77424,100.618,69622
6168,Tamborera No. 6,ARRXPRY1187B9A8B34,0,-1,173.92281,154.159,379463
6169,Bad Girl,ARI3BMM1187FB4255E,0,0,189.93587,111.214,239740
6170,Das groֳe Segel,ARGLRBB12472CE2CFF,0,0,198.00771,153.911,624501
6171,Help There's A Fire,ARWIN9D1187B98E544,1983,-1,172.25098,184.884,233801
6172,Rock Guitar,AR4FE4N1187B99395A,0,-1,513.43628,137.896,651916
6173,On Misty Pathways,AR8TLVX1187B9B2D7D,1998,0.482137585,313.36444,88.336,619765
6174,Take Your Chance,ARQVZ7F1187FB57CC9,0,0.266955186,215.01342,141.964,784667
6175,Dumb It Down (Live From Chicago),ARPFHN61187FB575F6,2007,-1,211.69587,88.096,600391
6176,Oh My People,AR95QS71187FB3F49A,0,0.503899672,321.2273,182.01,28977
6177,Altas Horas,ARY9J9F1187B990241,2005,0.541492989,221.30893,47.96,790920
6178,Hold Me,ARKX0IK1187FB44DE9,2008,0.334706549,193.72363,135.045,143776
6179,Chivalry,ARPDVPJ1187B9ADBE9,0,-1,246.09914,127.911,545913
6180,Proud mary,ARGK3QC1187B9B351A,1998,0.400039657,203.7024,123.522,437125
6181,Serenade valse,ARHTV1S1187FB547F8,0,-1,62.51057,98.467,726646
6182,Nothing In Rambling,AR00MBZ1187B9B5DB1,1995,-1,166.66077,112.625,432729
6183,Pac's Break,ARKUDRV1241B9C4453,0,-1,373.52444,104.692,665339
6184,Affaire Mokuwa,AROQ9OT1187B99E88D,2005,-1,306.96444,86.658,680588
6185,Following You Around (Album Version),ARV4BPJ1187B99C978,0,-1,192.96608,127.494,513353
6186,A Fiery Stride (Ltd. Edition Bonus),ARJ438T1187B9AD503,2004,0.367273416,299.31057,165.278,228651
6187,My God Will Always Be Enough,ARHNMEZ11F50C4706C,2000,-1,280.5024,76.716,74893
6188,Turn It Over (Album Version),ARHCRIW122988F9BA6,2009,0.621568232,206.52363,106.499,569662
6189,Japanese Lullaby,ARCP8YG1187B997D72,0,0,221.6224,70.196,376872
6190,Hoop of Flame (IV. Glimpse of a Chance),ARAHILU122988FD7D1,0,-1,516.362,135.189,661537
6191,Son Los Aֳ±os,ARWGY6U1187B98B228,0,-1,179.40853,122.405,379427
6192,Denise,ARAVS1S1187FB4C519,0,0.215080319,473.49506,115.405,500530
6193,Like It Like That,AR4WHYC1187B9896E7,1998,0.818941494,166.86975,94.971,280531
6194,The Scenic Route,ARA0YAE1187B9B1D16,0,0,59.95057,96.058,665471
6195,Please Send Me Someone To Love,ARAOPEF1187B995099,1950,-1,173.50485,93.707,356623
6196,Dear Ann,AR50Z881187B9BA197,0,0.265861049,319.39873,113.097,257984
6197,New Day Rising,AR5WPYF1187B9B40DA,2004,0,334.18404,131.752,8605
6198,Horse Doctor_ Come Quick,ARSNTZF12454A2DF53,0,0.494489518,235.80689,176.591,600035
6199,Visions,AR9XPQF1187FB5A693,0,-1,207.09832,60.439,468736
6200,Be My Lover,AR1ABAO1187FB531E1,1971,0.639564766,197.90322,119.744,521763
6201,Bianca's Midnight Lullaby,ARVJVFF1187B9B40D6,1980,0.489038209,114.07628,75.11,425558
6202,Morning Rain Music by Jorge Alfano,ARIVIYJ122988EF834,0,0,564.29669,90.582,710198
6203,Watermelon Man,AR1N6N61187FB4E25E,1963,-1,428.06812,131.971,391906
6204,The Blackest Years (CD only hidden track),ARN2ZKL1187FB3972B,2000,0.588385843,448.54812,161.288,205356
6205,Seed Will Grow,AR21YNH1187FB49649,2002,0.585979766,202.21342,89.996,13924
6206,Raining Revolution (Live) (Unplugged),ARWQ3M31187FB4CF01,1993,0.239629098,273.84118,87.581,24261
6207,Sept Coeurs,ARJIE2Y1187B994AB7,0,0,166.39955,155.065,34757
6208,El tuli-tuli,ARRXPRY1187B9A8B34,0,-1,117.34159,75.738,710716
6209,Kakou,AR9YI7H1187B9960E3,1997,0.525497119,274.54649,103.997,338607
6210,Hablando A Un Cristal,ARAIJG51187B9B97A4,1999,0.358976526,205.40036,104.036,138556
6211,Pray For Me (One Step Closer Album Version),AR9AN471187B99E0DA,0,-1,234.78812,160.443,64434
6212,Don't Let Me Come Home A Stranger (LP Version),ARGNZOL1187FB5CE7C,1997,0.375984302,131.10812,91.523,6957
6213,I Really Don't Want To Know (1990 Digital Remaster),ARZNQEM11F4C83B660,0,0.30301199,172.59057,82.016,11449
6214,Man Don't Cry,AR6Y8JF1187B9BA1D5,0,-1,128.96608,111.01,406670
6215,Into Hiding,ARV8T9T1187B99F3F4,1994,0.786169126,225.41016,130.677,238205
6216,Throw,ARHIGWY11F4C8425D5,0,0,203.25832,160.336,528503
6217,Primary,ARWA6NT1187FB3F15C,1981,-1,209.60608,165.303,14231
6218,When You Wish Upon A Star,ARYTJPJ1187FB4ABCC,1991,-1,193.67138,98.752,151155
6219,I Stayed Long Enough,ARM5JLS1187FB3615B,1968,-1,119.90159,111.12,553590
6220,Accept Crime (Album Version),AR040QX1187FB4CFE1,0,0.684264217,193.98485,185.063,488355
6221,I'll Never Find Another You,ARQXM2T1187B98FF32,1967,0.623037476,146.02404,144.538,53279
6222,Asesֳ­name,AR7NNKG1187FB4AA1C,2003,0.483977246,223.05914,93.011,29458
6223,Send a Prayer,ARUTP601187FB388AC,0,0.375984302,294.86975,111.408,468713
6224,The Letters,ARRZZRW1187B9A06E3,2008,0.249065795,161.43628,91.889,313944
6225,American Dreams,ARA82JG1187FB36131,2002,0.265861049,292.17914,141.229,55270
6226,O Menino Desce O Morro,ARN76SM1187FB386BA,0,0.194632647,196.64934,205.323,92506
6227,"Rinaldo : Act 3 Or la tromba in suon festante"" [Rinaldo]""",AR3AIEI1187B992D8D,0,-1,231.57506,124.759,673371
6228,Filumena Fabulosa,ARPB4TX1187B98DDEA,0,-1,313.20771,124.479,225440
6229,Independent Girl (feat. Malki Singh),ARDV4XV1187FB5A3F4,0,0.212166837,298.762,159.986,39787
6230,Those Were the Days,AR7SF1N1187B9A91D1,0,0,230.42567,135.642,556446
6231,Devil In The Wood Pile,AR1XZ0N1187B9941D5,2002,-1,169.74322,119.187,568713
6232,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,ARMPRI31187FB4F7D9,0,-1,297.76934,173.712,283032
6233,Going Home (Album Version),ARXLX5L1187FB47BED,0,0,170.23955,74.739,57714
6234,We Started Together,ARCVMYS12454A51E6E,0,0.229144104,52.45342,155.954,95130
6235,Tu Cicatriz En Mi,AR189B91187B9B8D9C,0,-1,232.48934,110.016,550709
6236,Headsprung,ARNHMFD1187FB3B3F6,2004,-1,270.10567,99.914,1543
6237,Binaural Presentation - Kokoro. Pt. 5,ARPK1CM1187B9B6B9C,0,-1,313.73016,43.877,175508
6238,Korean Waterhole,AR035N21187FB3938E,2005,0.327736683,94.9024,148.653,64190
6239,Together Alone,ARQCFI11187FB5AE43,0,-1,181.60281,168.248,279673
6240,Nadie Como Tu,ARLFH5Y1187FB44A89,0,-1,288.39138,192.021,627129
6241,Snakebit,ARBQPXY1187B98D67B,0,0.215080319,212.37506,136.908,476556
6242,She's Left Me Again,AR7KA5V1187FB44E6B,0,0.265861049,170.94485,143.431,757779
6243,Baggage,AR3KGPQ1187FB53C84,1994,0.548678056,198.76526,104.101,662161
6244,Once Upon A Time,ARBSAVH1241B9CA637,0,-1,318.48444,134.156,397885
6245,Trebraruna,AR4C6V01187FB3BAF4,0,0.625411526,209.03138,85.515,735440
6246,Second Time Around,ARXPE571187FB4AFD0,1991,0.487492443,291.97016,64.011,143092
6247,Change You or Change Me (Amended Version),AR3FE581187FB3F90A,2003,0.802932875,283.61098,85.897,6839
6248,Abril en Portugal,ARP1M531187B9B19AC,0,-1,143.41179,134.937,812732
6249,Ni De Ti Wen,ARTPDRF1187B9A46DB,0,-1,271.41179,105.062,475494
6250,Who Do You Think You're Fooling,AR0X3JJ1187FB3A9A7,0,-1,166.66077,75.959,526980
6251,Jam Intro,ARSHZBZ1187B98A445,0,-1,201.06404,143.317,558491
6252,Who's Tha Hoe?,AR32JLC1187B9946AF,0,0.439202489,159.4771,117.882,262440
6253,Nada Mas,AR8E1KA1187B9A18C3,0,-1,192.96608,94.681,227290
6254,Awaken - Lark Rise,ARCP8YG1187B997D72,0,-1,239.17669,229.049,376297
6255,Running Through My Dreams,ARGEKDX1187FB3A5BF,0,0.565451012,87.40526,102.399,645030
6256,White Sand,AR4B3RX1187B9A868A,0,-1,78.47138,66.153,577261
6257,I Just Don't Know What To Do With Myself,ARN9Q881187FB3D951,0,-1,408.73751,203.016,105076
6258,Racine dix-neuviֳ¨me de huit-quarts,AR7OEB71187B995A17,0,-1,1130.94485,79.266,417769
6259,Te Mentirֳ­a,AR3D0BI1187B98A11F,0,0.511424326,229.32853,99.984,287075
6260,The Future Has Arrived,ARR1R5V1187FB4D234,2007,0.572593045,185.99138,146.053,143872
6261,Sodding About,ARWX5TK1187FB4CDBE,2009,-1,167.44444,120.928,407484
6262,May The Good Lord Bless And Keep You,ARZVTZN1187FB579D4,2000,-1,155.402,87.038,304405
6263,Sparkle,ARXGASQ1187FB3C727,1997,-1,227.65669,93.728,296957
6264,Lingan,AR4MCB01187B98BF5C,1997,0,341.36771,109.099,553001
6265,Common Tear,ARR6VH41187FB46862,2006,0.562795595,214.49098,200.016,140375
6266,Close Your Eyes,ARG4KW31187FB51B7C,1972,-1,158.77179,111.261,787727
6267,Paradise,AR7N7MI1187FB46935,1988,-1,271.98649,80.292,278832
6268,Mi Bomba,AR19QZ01187B99C74D,0,-1,319.26812,128.808,530514
6269,When I Grow Up,ARUYVDC12086C11D5C,2009,0.545230294,335.5424,184.004,645658
6270,Once I Had A Woman,ARNDL191187FB51583,1975,-1,469.60281,86.992,669655
6271,If You Should Walk Away,AR5GMAV1187FB3A8F5,1967,0.239629098,192.65261,160.011,8476
6272,I Hate to Be the One to Say,ARYBUAO1187FB3F4EB,0,0,144.71791,125.028,800245
6273,Caravane (Live 2006),AREJXK41187B9A4ACC,2007,0,234.39628,99.75,63249
6274,Take Over,ARGGD1E1187B98FA9D,0,-1,272.14322,143.864,326937
6275,Elbow Macaroni (Skit),ARGXIE31187FB55B48,2008,-1,90.14812,191.383,585522
6276,Ich vermiss dich (Radio Mix),ARXWBYG1241B9CE962,0,-1,228.80608,170.017,178219
6277,Torero,ARGSAFR1269FB35070,0,-1,29.57016,133.211,765236
6278,Baila Baila  Vent Remix,ARMG6K31187FB55677,0,0.299877488,325.92934,133.987,648389
6279,Crazy Groove,ARKOVFX11EBCD75758,0,0.374179829,267.38893,98.001,708583
6280,As The Sleeper Awakes,ARUF32D1187B9B157E,2007,-1,258.16771,113.957,180743
6281,LEAVE!,ARYRDLN12592CDBB85,2009,0.747654675,203.31057,100.009,391819
6282,The Fugitives,ARCXCUP122988EF596,0,-1,639.42485,101.172,230751
6283,You Are Allowed 20 Birthday Parties (Album),AR20BO61187B9B880E,2007,0.618047726,338.05016,71.031,112261
